---- START at 2025-08-11 00:24:01, Target=2595/2595 ----
[2100/2595] ja5103103_si_002_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=400.0s, Completed=2075/2595, ETA=2025-08-12 13:22:05
[2042/2595] POLBEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4554.8s, Completed=2076/2595, ETA=2025-08-12 13:22:01
[2095/2595] NIKYUC01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=790.0s, Completed=2077/2595, ETA=2025-08-12 13:21:36
[2079/2595] HOWPUF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2113.4s, Completed=2078/2595, ETA=2025-08-12 13:21:22
[2082/2595] VECVUW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1911.4s, Completed=2079/2595, ETA=2025-08-12 13:20:22
[2090/2595] RORRIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1295.2s, Completed=2080/2595, ETA=2025-08-12 13:20:40
[2098/2595] ATOGEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=694.4s, Completed=2081/2595, ETA=2025-08-12 13:19:41
[2019/2595] OQUWUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6100.0s, Completed=2082/2595, ETA=2025-08-12 13:19:34
[2094/2595] LODTAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1030.3s, Completed=2083/2595, ETA=2025-08-12 13:18:40
[2096/2595] AXINEA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=913.6s, Completed=2084/2595, ETA=2025-08-12 13:18:39
[2076/2595] YUSWEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2637.1s, Completed=2085/2595, ETA=2025-08-12 13:17:54
[2102/2595] LIWXIZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=495.4s, Completed=2086/2595, ETA=2025-08-12 13:17:55
[2071/2595] SETSUH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3202.4s, Completed=2087/2595, ETA=2025-08-12 13:23:05
[2097/2595] XUFWEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1285.4s, Completed=2088/2595, ETA=2025-08-12 13:22:12
[2080/2595] PURJIW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2653.3s, Completed=2089/2595, ETA=2025-08-12 13:21:52
[2061/2595] SAJHUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4106.7s, Completed=2090/2595, ETA=2025-08-12 13:22:01
[2085/2595] VIYTAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2365.2s, Completed=2091/2595, ETA=2025-08-12 13:22:02
[2099/2595] RAYLAG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1362.1s, Completed=2092/2595, ETA=2025-08-12 13:22:23
[2108/2595] cm503311x_alf11K_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=823.1s, Completed=2093/2595, ETA=2025-08-12 13:22:29
[2104/2595] SABKIS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1049.4s, Completed=2094/2595, ETA=2025-08-12 13:22:13
[2103/2595] ja907023c_si_004_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1164.1s, Completed=2095/2595, ETA=2025-08-12 13:22:40
[2116/2595] RAZXIA01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=749.1s, Completed=2096/2595, ETA=2025-08-12 13:22:49
[2113/2595] TONLOY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=909.9s, Completed=2097/2595, ETA=2025-08-12 13:22:39
[2122/2595] WEVQOD01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=270.1s, Completed=2098/2595, ETA=2025-08-12 13:21:36
[2089/2595] ZADRAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2576.3s, Completed=2099/2595, ETA=2025-08-12 13:24:29
[2105/2595] ZAFXAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1372.1s, Completed=2100/2595, ETA=2025-08-12 13:23:56
[2111/2595] QUDJIJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1244.6s, Completed=2101/2595, ETA=2025-08-12 13:24:13
[2106/2595] KUVMUL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1430.5s, Completed=2102/2595, ETA=2025-08-12 13:24:00
[2110/2595] VAHJEW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1466.9s, Completed=2103/2595, ETA=2025-08-12 13:26:35
[2114/2595] NUFBUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1403.8s, Completed=2104/2595, ETA=2025-08-12 13:26:27
[2119/2595] PIDMEV01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1128.0s, Completed=2105/2595, ETA=2025-08-12 13:28:11
[2117/2595] UTEWOG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1177.6s, Completed=2106/2595, ETA=2025-08-12 13:27:15
[2121/2595] ARINUL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1078.8s, Completed=2107/2595, ETA=2025-08-12 13:27:20
[2131/2595] ASEJOZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=508.1s, Completed=2108/2595, ETA=2025-08-12 13:27:16
[2107/2595] NEXXEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1871.8s, Completed=2109/2595, ETA=2025-08-12 13:26:20
[2129/2595] BAWRUO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=687.4s, Completed=2110/2595, ETA=2025-08-12 13:27:00
[2130/2595] MUNLUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=671.3s, Completed=2111/2595, ETA=2025-08-12 13:26:08
[2101/2595] HOWSAP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2355.1s, Completed=2112/2595, ETA=2025-08-12 13:25:07
[2115/2595] LIDSEY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1797.0s, Completed=2113/2595, ETA=2025-08-12 13:25:20
[2118/2595] HUQHUY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1581.2s, Completed=2114/2595, ETA=2025-08-12 13:27:16
[2093/2595] CIXCAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3131.5s, Completed=2115/2595, ETA=2025-08-12 13:26:56
[2092/2595] COKQEA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3432.6s, Completed=2116/2595, ETA=2025-08-12 13:28:28
[2112/2595] XEGKEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2199.8s, Completed=2117/2595, ETA=2025-08-12 13:27:53
[2120/2595] JOFKIA01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1732.7s, Completed=2118/2595, ETA=2025-08-12 13:28:05
[2139/2595] IHAJIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=568.1s, Completed=2119/2595, ETA=2025-08-12 13:27:27
[2140/2595] TAKGUK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=538.9s, Completed=2120/2595, ETA=2025-08-12 13:27:30
[2136/2595] acs.jpcc.6b08594_UiO66_Ce2Zr4_opt_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=777.0s, Completed=2121/2595, ETA=2025-08-12 13:27:22
[2075/2595] HAMJUC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5069.8s, Completed=2122/2595, ETA=2025-08-12 13:27:16
[2137/2595] JUCGUL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=785.6s, Completed=2123/2595, ETA=2025-08-12 13:26:35
[2086/2595] COKPUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4112.6s, Completed=2124/2595, ETA=2025-08-12 13:25:34
[2149/2595] EBEMEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=191.1s, Completed=2125/2595, ETA=2025-08-12 13:25:03
[2146/2595] DAMDUT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=399.0s, Completed=2126/2595, ETA=2025-08-12 13:26:07
[2128/2595] TOVKOG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1803.4s, Completed=2127/2595, ETA=2025-08-12 13:28:02
[2132/2595] NIXGIM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1544.7s, Completed=2128/2595, ETA=2025-08-12 13:28:17
[2123/2595] SENQAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2095.1s, Completed=2129/2595, ETA=2025-08-12 13:27:32
[2127/2595] FIJDIM05_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1898.0s, Completed=2130/2595, ETA=2025-08-12 13:26:49
[2083/2595] ETECIR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4854.4s, Completed=2131/2595, ETA=2025-08-12 13:29:30
[2152/2595] XEWDUA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=596.1s, Completed=2132/2595, ETA=2025-08-12 13:28:56
[2073/2595] QALHES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5709.9s, Completed=2133/2595, ETA=2025-08-12 13:28:01
[2134/2595] XUNSIK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1575.0s, Completed=2134/2595, ETA=2025-08-12 13:27:08
[1986/2595] XUFYAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=10889.7s, Completed=2135/2595, ETA=2025-08-12 13:26:33
[2150/2595] OBUBOC_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=791.1s, Completed=2136/2595, ETA=2025-08-12 13:26:52
[1990/2595] QOWRAV08_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=10881.1s, Completed=2137/2595, ETA=2025-08-12 13:27:24
[2159/2595] BINSAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=414.7s, Completed=2138/2595, ETA=2025-08-12 13:26:34
[2156/2595] FIQYUA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=676.6s, Completed=2139/2595, ETA=2025-08-12 13:26:17
[2148/2595] RUWZIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1100.9s, Completed=2140/2595, ETA=2025-08-12 13:27:28
[2141/2595] VINHOR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1599.9s, Completed=2141/2595, ETA=2025-08-12 13:27:19
[2125/2595] QAVWAN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2605.4s, Completed=2142/2595, ETA=2025-08-12 13:26:36
[2124/2595] GANBAZ01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2700.5s, Completed=2143/2595, ETA=2025-08-12 13:26:00
[2126/2595] DUNXUH03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2591.1s, Completed=2144/2595, ETA=2025-08-12 13:25:24
[2157/2595] LAGQOB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=756.4s, Completed=2145/2595, ETA=2025-08-12 13:24:38
[2135/2595] ZERQOE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1888.8s, Completed=2146/2595, ETA=2025-08-12 13:23:45
[2143/2595] YUBTUM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1746.0s, Completed=2147/2595, ETA=2025-08-12 13:25:20
[2153/2595] EVURAP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1187.4s, Completed=2148/2595, ETA=2025-08-12 13:24:38
[2167/2595] ALEJEI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=438.4s, Completed=2149/2595, ETA=2025-08-12 13:23:49
[2154/2595] FIFGAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1204.1s, Completed=2150/2595, ETA=2025-08-12 13:22:56
[2175/2595] FORQEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=313.1s, Completed=2151/2595, ETA=2025-08-12 13:24:44
[2171/2595] PEVFON_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=559.6s, Completed=2152/2595, ETA=2025-08-12 13:27:12
[2170/2595] FAKLIO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=676.9s, Completed=2153/2595, ETA=2025-08-12 13:27:38
[2133/2595] FOSTOY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2654.9s, Completed=2154/2595, ETA=2025-08-12 13:27:16
[2172/2595] GALHOS_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=683.8s, Completed=2155/2595, ETA=2025-08-12 13:26:55
[2160/2595] RACZEC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1294.2s, Completed=2156/2595, ETA=2025-08-12 13:25:58
[2173/2595] GOPLUS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=682.5s, Completed=2157/2595, ETA=2025-08-12 13:25:16
[2145/2595] BINCUY_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2181.3s, Completed=2158/2595, ETA=2025-08-12 13:26:22
[2182/2595] MODMIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=281.8s, Completed=2159/2595, ETA=2025-08-12 13:25:38
[2138/2595] NOSTUM01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2541.4s, Completed=2160/2595, ETA=2025-08-12 13:24:38
[2180/2595] JORRAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=695.4s, Completed=2161/2595, ETA=2025-08-12 13:25:33
[2181/2595] NOFQOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=555.5s, Completed=2162/2595, ETA=2025-08-12 13:24:32
[2186/2595] FUSNIR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=281.5s, Completed=2163/2595, ETA=2025-08-12 13:24:24
[2161/2595] RANWAH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1412.8s, Completed=2164/2595, ETA=2025-08-12 13:23:48
[2194/2595] __pycache__ FAILED: Command '/home/yongsang/PSID_SIMULATION_TOOLS/RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[2178/2595] EBOJOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=875.3s, Completed=2165/2595, ETA=2025-08-12 13:24:41
[2158/2595] ZAYJUG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1728.4s, Completed=2166/2595, ETA=2025-08-12 13:23:46
[2147/2595] VIYVIK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2359.9s, Completed=2167/2595, ETA=2025-08-12 13:23:40
[2151/2595] MOYNIY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2198.5s, Completed=2168/2595, ETA=2025-08-12 13:23:01
[2183/2595] JAVWUY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=590.9s, Completed=2169/2595, ETA=2025-08-12 13:23:01
[2176/2595] VAFWAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1277.8s, Completed=2170/2595, ETA=2025-08-12 13:24:40
[2162/2595] WAVQER_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1850.5s, Completed=2171/2595, ETA=2025-08-12 13:25:50
[2197/2595] UDANIY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=368.9s, Completed=2172/2595, ETA=2025-08-12 13:24:59
[2187/2595] IWEWIS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=761.7s, Completed=2173/2595, ETA=2025-08-12 13:24:04
[2144/2595] AWEWOP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2921.7s, Completed=2174/2595, ETA=2025-08-12 13:24:02
[2195/2595] XUNTIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=573.0s, Completed=2175/2595, ETA=2025-08-12 13:23:58
[2164/2595] TOFQEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2006.2s, Completed=2176/2595, ETA=2025-08-12 13:24:06
[2204/2595] UCEGEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=178.1s, Completed=2177/2595, ETA=2025-08-12 13:23:32
[2208/2595] YARYEV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=165.0s, Completed=2178/2595, ETA=2025-08-12 13:25:47
[2184/2595] WEMFIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1189.0s, Completed=2179/2595, ETA=2025-08-12 13:25:22
[2185/2595] GANBAZ02_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1197.5s, Completed=2180/2595, ETA=2025-08-12 13:25:11
[2193/2595] ic202769e_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=927.6s, Completed=2181/2595, ETA=2025-08-12 13:24:28
[2188/2595] PEQWAK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1095.2s, Completed=2182/2595, ETA=2025-08-12 13:23:38
[2205/2595] IBICAZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=394.2s, Completed=2183/2595, ETA=2025-08-12 13:22:41
[2201/2595] MIYWIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=667.2s, Completed=2184/2595, ETA=2025-08-12 13:23:39
[2198/2595] SEHZUB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=910.5s, Completed=2185/2595, ETA=2025-08-12 13:23:24
[2196/2595] OQEROS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1018.5s, Completed=2186/2595, ETA=2025-08-12 13:23:30
[2166/2595] DIBQOW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2519.4s, Completed=2187/2595, ETA=2025-08-12 13:24:51
[2155/2595] EVUDAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3189.6s, Completed=2188/2595, ETA=2025-08-12 13:24:09
[2199/2595] JUMDAY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1094.8s, Completed=2189/2595, ETA=2025-08-12 13:23:22
[2192/2595] IXISUD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1383.1s, Completed=2190/2595, ETA=2025-08-12 13:23:28
[2217/2595] PUMNOB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=256.7s, Completed=2191/2595, ETA=2025-08-12 13:23:30
[2212/2595] UZOBER_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=491.4s, Completed=2192/2595, ETA=2025-08-12 13:23:02
[2203/2595] AQEQIW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1072.2s, Completed=2193/2595, ETA=2025-08-12 13:24:52
[2179/2595] QODHUO11_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2364.6s, Completed=2194/2595, ETA=2025-08-12 13:24:54
[2214/2595] FIJDUY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=681.6s, Completed=2195/2595, ETA=2025-08-12 13:23:59
[2163/2595] YOYVOZ01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3003.7s, Completed=2196/2595, ETA=2025-08-12 13:23:23
[2213/2595] JIZWEW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=717.4s, Completed=2197/2595, ETA=2025-08-12 13:22:36
[2220/2595] QUQGEP_neutral_argon_313.0K_15.0bar_14.0 Done. TimeForThis=451.2s, Completed=2198/2595, ETA=2025-08-12 13:23:09
[2202/2595] OTOZAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1362.7s, Completed=2199/2595, ETA=2025-08-12 13:24:20
[2225/2595] JAKBUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=257.0s, Completed=2200/2595, ETA=2025-08-12 13:23:54
[2200/2595] TEQVAO_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1643.6s, Completed=2201/2595, ETA=2025-08-12 13:23:03
[2211/2595] AMIZIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=998.4s, Completed=2202/2595, ETA=2025-08-12 13:22:36
[2218/2595] OXALAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=699.2s, Completed=2203/2595, ETA=2025-08-12 13:22:27
[2189/2595] ACUJOZ_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2121.7s, Completed=2204/2595, ETA=2025-08-12 13:21:54
[2210/2595] CUWNIT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1209.3s, Completed=2205/2595, ETA=2025-08-12 13:22:54
[2169/2595] ja500330a_si_009_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3304.1s, Completed=2206/2595, ETA=2025-08-12 13:23:34
[2207/2595] TOXNIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1596.4s, Completed=2207/2595, ETA=2025-08-12 13:24:12
[2191/2595] VUQKAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2316.6s, Completed=2208/2595, ETA=2025-08-12 13:23:38
[2177/2595] cg500033b_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3094.6s, Completed=2209/2595, ETA=2025-08-12 13:23:35
[2174/2595] SOZSOR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3443.7s, Completed=2210/2595, ETA=2025-08-12 13:26:27
[2228/2595] PEGCEL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=949.6s, Completed=2211/2595, ETA=2025-08-12 13:27:07
[2206/2595] QOSJUF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2039.4s, Completed=2212/2595, ETA=2025-08-12 13:26:43
[2226/2595] LUQGAG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1030.1s, Completed=2213/2595, ETA=2025-08-12 13:26:04
[2230/2595] ESUVAR01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=828.5s, Completed=2214/2595, ETA=2025-08-12 13:25:29
[2232/2595] VAKLIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=809.0s, Completed=2215/2595, ETA=2025-08-12 13:24:50
[2223/2595] MUZGAQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1286.1s, Completed=2216/2595, ETA=2025-08-12 13:24:06
[2231/2595] HEBNIN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=857.3s, Completed=2217/2595, ETA=2025-08-12 13:23:36
[2216/2595] AFEJOK_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1658.4s, Completed=2218/2595, ETA=2025-08-12 13:22:43
[2240/2595] TEVHEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=538.4s, Completed=2219/2595, ETA=2025-08-12 13:24:04
[2247/2595] BAZGEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=349.6s, Completed=2220/2595, ETA=2025-08-12 13:26:54
[2235/2595] MISQIQ06_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1084.7s, Completed=2221/2595, ETA=2025-08-12 13:26:03
[2190/2595] UKAJOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3232.2s, Completed=2222/2595, ETA=2025-08-12 13:25:35
[2215/2595] XUFWOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2057.9s, Completed=2223/2595, ETA=2025-08-12 13:24:45
[2219/2595] ODUNEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1889.8s, Completed=2224/2595, ETA=2025-08-12 13:24:58
[2238/2595] DIKJUD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1110.0s, Completed=2225/2595, ETA=2025-08-12 13:27:49
[2209/2595] FAJZOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2531.5s, Completed=2226/2595, ETA=2025-08-12 13:27:04
[2229/2595] CUFGIV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1642.2s, Completed=2227/2595, ETA=2025-08-12 13:26:09
[2243/2595] NIHBAI01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=786.5s, Completed=2228/2595, ETA=2025-08-12 13:26:01
[2248/2595] COCNAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=719.8s, Completed=2229/2595, ETA=2025-08-12 13:25:37
[2250/2595] ja5b02999_si_006_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=616.6s, Completed=2230/2595, ETA=2025-08-12 13:25:05
[2245/2595] XAFXOT_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=838.7s, Completed=2231/2595, ETA=2025-08-12 13:24:49
[2239/2595] QAGTOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1362.0s, Completed=2232/2595, ETA=2025-08-12 13:26:10
[2237/2595] ARUYES_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1587.0s, Completed=2233/2595, ETA=2025-08-12 13:27:28
[2260/2595] REXCII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=336.4s, Completed=2234/2595, ETA=2025-08-12 13:27:09
[2252/2595] EDOMAM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=725.8s, Completed=2235/2595, ETA=2025-08-12 13:26:11
[2221/2595] KIBDEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2458.0s, Completed=2236/2595, ETA=2025-08-12 13:25:21
[2246/2595] LUSYEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1106.2s, Completed=2237/2595, ETA=2025-08-12 13:24:22
[2249/2595] KINSEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1135.2s, Completed=2238/2595, ETA=2025-08-12 13:24:50
[2227/2595] NODKOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2281.8s, Completed=2239/2595, ETA=2025-08-12 13:24:50
[2253/2595] WASMUB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=918.1s, Completed=2240/2595, ETA=2025-08-12 13:25:27
[2263/2595] TEHWEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=401.3s, Completed=2241/2595, ETA=2025-08-12 13:24:59
[2257/2595] MAPCIP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=701.8s, Completed=2242/2595, ETA=2025-08-12 13:24:44
[2261/2595] BIBXOB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=623.4s, Completed=2243/2595, ETA=2025-08-12 13:24:13
[2255/2595] MAZSOX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1086.1s, Completed=2244/2595, ETA=2025-08-12 13:26:06
[2259/2595] DAFSOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=946.7s, Completed=2245/2595, ETA=2025-08-12 13:27:26
[2271/2595] QUZVEO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=409.0s, Completed=2246/2595, ETA=2025-08-12 13:27:24
[2266/2595] JIXWUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=651.3s, Completed=2247/2595, ETA=2025-08-12 13:26:51
[2258/2595] YOYQEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1106.1s, Completed=2248/2595, ETA=2025-08-12 13:26:40
[2264/2595] SOPLIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=825.7s, Completed=2249/2595, ETA=2025-08-12 13:27:32
[2251/2595] GARLET_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1526.9s, Completed=2250/2595, ETA=2025-08-12 13:26:37
[2273/2595] VUNNEZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=565.1s, Completed=2251/2595, ETA=2025-08-12 13:26:43
[2262/2595] XIVMEW01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1146.9s, Completed=2252/2595, ETA=2025-08-12 13:26:08
