---- START at 2025-08-11 00:28:17, Target=2557/2557 ----
[1003/2557] FALRIV01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2205.0s, Completed=2027/2557, ETA=2025-08-12 18:01:13
[1026/2557] CUXJAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=606.1s, Completed=2028/2557, ETA=2025-08-12 18:03:29
[1023/2557] XANZAQ06_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=724.6s, Completed=2029/2557, ETA=2025-08-12 18:03:03
[1034/2557] VUKYUX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=530.2s, Completed=2030/2557, ETA=2025-08-12 18:07:14
[1035/2557] CIRTUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=529.2s, Completed=2031/2557, ETA=2025-08-12 18:07:22
[1039/2557] FORPOS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=309.7s, Completed=2032/2557, ETA=2025-08-12 18:07:13
[1022/2557] NUDLEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1122.6s, Completed=2033/2557, ETA=2025-08-12 18:07:03
[1001/2557] SANHEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2772.0s, Completed=2034/2557, ETA=2025-08-12 18:06:57
[971/2557] WAVQIV_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4861.5s, Completed=2035/2557, ETA=2025-08-12 18:07:34
[1031/2557] GUHNUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=940.3s, Completed=2036/2557, ETA=2025-08-12 18:08:48
[852/2557] ROKRIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=12298.1s, Completed=2037/2557, ETA=2025-08-12 18:08:17
[997/2557] FISXEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3174.6s, Completed=2038/2557, ETA=2025-08-12 18:09:20
[934/2557] YATWAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=7430.9s, Completed=2039/2557, ETA=2025-08-12 18:09:00
[1044/2557] QAHDUA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=329.8s, Completed=2040/2557, ETA=2025-08-12 18:09:06
[1020/2557] OJUPEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1586.0s, Completed=2041/2557, ETA=2025-08-12 18:08:34
[1016/2557] COKMUM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2058.5s, Completed=2042/2557, ETA=2025-08-12 18:09:05
[1017/2557] VAJVEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1997.6s, Completed=2043/2557, ETA=2025-08-12 18:08:31
[1033/2557] CUTFII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1352.0s, Completed=2044/2557, ETA=2025-08-12 18:13:00
[1046/2557] IPIFAP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=577.1s, Completed=2045/2557, ETA=2025-08-12 18:12:42
[1047/2557] BEPBAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=586.1s, Completed=2046/2557, ETA=2025-08-12 18:14:06
[1052/2557] ATIBAG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=639.8s, Completed=2047/2557, ETA=2025-08-12 18:17:45
[1049/2557] IQABEJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=731.5s, Completed=2048/2557, ETA=2025-08-12 18:17:40
[1025/2557] OVADAR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1956.1s, Completed=2049/2557, ETA=2025-08-12 18:17:05
[1043/2557] ABEXEN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1253.0s, Completed=2050/2557, ETA=2025-08-12 18:20:53
[1029/2557] BADXAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2152.1s, Completed=2051/2557, ETA=2025-08-12 18:22:39
[1045/2557] HAWVAE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1326.5s, Completed=2052/2557, ETA=2025-08-12 18:22:09
[1024/2557] JIVQOU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2344.4s, Completed=2053/2557, ETA=2025-08-12 18:21:30
[1056/2557] BAXSIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=702.9s, Completed=2054/2557, ETA=2025-08-12 18:21:05
[1021/2557] SANGOG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2714.3s, Completed=2055/2557, ETA=2025-08-12 18:24:05
[1054/2557] CUPHIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1170.8s, Completed=2056/2557, ETA=2025-08-12 18:23:52
[1057/2557] POCRAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=919.8s, Completed=2057/2557, ETA=2025-08-12 18:25:35
[1061/2557] ENOVAG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=466.6s, Completed=2058/2557, ETA=2025-08-12 18:25:01
[1051/2557] KUXSAZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1398.9s, Completed=2059/2557, ETA=2025-08-12 18:25:02
[1048/2557] DAWBIO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1571.4s, Completed=2060/2557, ETA=2025-08-12 18:25:02
[1055/2557] HILJUJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1327.3s, Completed=2061/2557, ETA=2025-08-12 18:28:46
[1060/2557] ALUJEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=988.0s, Completed=2062/2557, ETA=2025-08-12 18:28:33
[1062/2557] FORKUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=658.2s, Completed=2063/2557, ETA=2025-08-12 18:27:58
[1041/2557] GEDSAL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2151.4s, Completed=2064/2557, ETA=2025-08-12 18:28:27
[1065/2557] cm503311x_aloh225K_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=743.8s, Completed=2065/2557, ETA=2025-08-12 18:28:51
[1040/2557] IZUSEC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2485.0s, Completed=2066/2557, ETA=2025-08-12 18:29:09
[1058/2557] UKOZOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1243.3s, Completed=2067/2557, ETA=2025-08-12 18:29:39
[1070/2557] HOZBUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=514.3s, Completed=2068/2557, ETA=2025-08-12 18:29:25
[1076/2557] ja500330a_si_007_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=267.1s, Completed=2069/2557, ETA=2025-08-12 18:31:35
[1063/2557] ADAXIO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1196.4s, Completed=2070/2557, ETA=2025-08-12 18:34:23
[1077/2557] FURQOZ01_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=401.7s, Completed=2071/2557, ETA=2025-08-12 18:33:58
[1064/2557] OSOTIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1211.7s, Completed=2072/2557, ETA=2025-08-12 18:33:22
[1073/2557] GIWCIZ_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=641.6s, Completed=2073/2557, ETA=2025-08-12 18:34:09
[1068/2557] CAWDOU02_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=972.7s, Completed=2074/2557, ETA=2025-08-12 18:33:52
[1071/2557] IZEWAN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=934.0s, Completed=2075/2557, ETA=2025-08-12 18:33:54
[1036/2557] ETIYEN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3392.1s, Completed=2076/2557, ETA=2025-08-12 18:36:13
[1079/2557] DIYKED_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=611.5s, Completed=2077/2557, ETA=2025-08-12 18:35:46
[1037/2557] IYAJUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3357.9s, Completed=2078/2557, ETA=2025-08-12 18:35:34
[1067/2557] BUGSIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1339.0s, Completed=2079/2557, ETA=2025-08-12 18:35:32
[1074/2557] AFUPEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=953.4s, Completed=2080/2557, ETA=2025-08-12 18:35:48
[1059/2557] c5ce00931f_c5ce00931f2_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1961.2s, Completed=2081/2557, ETA=2025-08-12 18:35:19
[1080/2557] ZOQSUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=605.6s, Completed=2082/2557, ETA=2025-08-12 18:35:02
[1088/2557] ja512311a_si_007_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=158.4s, Completed=2083/2557, ETA=2025-08-12 18:34:52
[983/2557] YOGKEM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6977.9s, Completed=2084/2557, ETA=2025-08-12 18:37:29
[1092/2557] JAKBOP01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=305.4s, Completed=2085/2557, ETA=2025-08-12 18:38:48
[1086/2557] REXCEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=578.4s, Completed=2086/2557, ETA=2025-08-12 18:38:09
[1081/2557] BAMKIM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=729.5s, Completed=2087/2557, ETA=2025-08-12 18:37:35
[1083/2557] TOTVEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=726.2s, Completed=2088/2557, ETA=2025-08-12 18:37:12
[1013/2557] LAPNOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5094.8s, Completed=2089/2557, ETA=2025-08-12 18:36:32
[1075/2557] FAVHAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1294.0s, Completed=2090/2557, ETA=2025-08-12 18:37:02
[1038/2557] FAGXIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3850.0s, Completed=2091/2557, ETA=2025-08-12 18:36:44
[1087/2557] ALUKUO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=592.3s, Completed=2092/2557, ETA=2025-08-12 18:37:17
[1098/2557] CUGLIB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=199.8s, Completed=2093/2557, ETA=2025-08-12 18:37:32
[1078/2557] AXUBOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1375.7s, Completed=2094/2557, ETA=2025-08-12 18:39:11
[1105/2557] __pycache__ FAILED: Command '/home/yongsang/PSID_SIMULATION_TOOLS/RASPA/bin/simulate simulation.input' died with <Signals.SIGSEGV: 11>.
[1102/2557] DEYNIG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=225.1s, Completed=2095/2557, ETA=2025-08-12 18:38:34
[1091/2557] FOQNOQ01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=800.8s, Completed=2096/2557, ETA=2025-08-12 18:41:07
[1089/2557] HEDCIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=947.3s, Completed=2097/2557, ETA=2025-08-12 18:41:47
[1084/2557] HOQMIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1298.0s, Completed=2098/2557, ETA=2025-08-12 18:43:24
[1094/2557] cg300979c_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=961.2s, Completed=2099/2557, ETA=2025-08-12 18:43:26
[1101/2557] HIFGEK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=642.6s, Completed=2100/2557, ETA=2025-08-12 18:43:13
[1042/2557] HASTAY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4075.4s, Completed=2101/2557, ETA=2025-08-12 18:43:04
[1004/2557] LAPMUN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6484.2s, Completed=2102/2557, ETA=2025-08-12 18:42:25
[1053/2557] HULTEP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3689.0s, Completed=2103/2557, ETA=2025-08-12 18:42:55
[1096/2557] COWMAD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=828.1s, Completed=2104/2557, ETA=2025-08-12 18:42:34
[1072/2557] HUYJUG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2128.0s, Completed=2105/2557, ETA=2025-08-12 18:41:56
[1113/2557] FURRUG_ion_b_argon_313.0K_15.0bar_14.0 Done. TimeForThis=348.1s, Completed=2106/2557, ETA=2025-08-12 18:46:41
[1093/2557] DEPXOM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1403.9s, Completed=2107/2557, ETA=2025-08-12 18:46:22
[1109/2557] ECEDAU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=592.0s, Completed=2108/2557, ETA=2025-08-12 18:46:13
[1112/2557] CAYCAI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=465.8s, Completed=2109/2557, ETA=2025-08-12 18:46:28
[1104/2557] CAXVOO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1009.8s, Completed=2110/2557, ETA=2025-08-12 18:46:19
[1107/2557] acscombsci.5b00188_8372_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=912.1s, Completed=2111/2557, ETA=2025-08-12 18:46:03
[1115/2557] DUDKUK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=479.0s, Completed=2112/2557, ETA=2025-08-12 18:46:25
[1069/2557] c6ta00429f_c6ta00429f2_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2890.9s, Completed=2113/2557, ETA=2025-08-12 18:46:11
[1082/2557] COKROL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2071.7s, Completed=2114/2557, ETA=2025-08-12 18:46:31
[1085/2557] EDUVAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2041.3s, Completed=2115/2557, ETA=2025-08-12 18:47:10
[1050/2557] FUVDEH03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4501.3s, Completed=2116/2557, ETA=2025-08-12 18:48:18
[1110/2557] IZUVUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=910.5s, Completed=2117/2557, ETA=2025-08-12 18:48:46
[1103/2557] BEXVAD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1476.2s, Completed=2118/2557, ETA=2025-08-12 18:49:19
[1106/2557] CIPLIX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1328.1s, Completed=2119/2557, ETA=2025-08-12 18:48:54
[1027/2557] ja507119n_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5845.7s, Completed=2120/2557, ETA=2025-08-12 18:48:14
[1121/2557] BEWWEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=464.9s, Completed=2121/2557, ETA=2025-08-12 18:47:37
[1123/2557] c6ce00407e_c6ce00407e7_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=457.8s, Completed=2122/2557, ETA=2025-08-12 18:47:44
[1117/2557] ASIQIE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1012.9s, Completed=2123/2557, ETA=2025-08-12 18:50:02
[1108/2557] ESUVOF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1554.2s, Completed=2124/2557, ETA=2025-08-12 18:53:16
[1124/2557] COSMII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=803.0s, Completed=2125/2557, ETA=2025-08-12 18:53:40
[1095/2557] IQOJEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2275.8s, Completed=2126/2557, ETA=2025-08-12 18:54:40
[1122/2557] BETDOV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=974.3s, Completed=2127/2557, ETA=2025-08-12 18:54:16
[1131/2557] VUKYOR_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=666.3s, Completed=2128/2557, ETA=2025-08-12 18:56:06
[1120/2557] FIPWOS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1285.8s, Completed=2129/2557, ETA=2025-08-12 18:57:40
[1119/2557] EZUCIM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1362.2s, Completed=2130/2557, ETA=2025-08-12 18:57:59
[1116/2557] ENESOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1692.4s, Completed=2131/2557, ETA=2025-08-12 18:58:06
[1130/2557] EHAGAX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=986.9s, Completed=2132/2557, ETA=2025-08-12 18:59:31
[1114/2557] EKOPOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1925.2s, Completed=2133/2557, ETA=2025-08-12 18:59:53
[1066/2557] DUSHIK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4418.0s, Completed=2134/2557, ETA=2025-08-12 18:59:31
[1030/2557] EBAVUB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=6763.5s, Completed=2135/2557, ETA=2025-08-12 18:58:51
[1118/2557] OQUFAJ03_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1618.3s, Completed=2136/2557, ETA=2025-08-12 18:58:38
[1132/2557] ABEXUC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1080.8s, Completed=2137/2557, ETA=2025-08-12 18:58:15
[1133/2557] FOBNAN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1081.2s, Completed=2138/2557, ETA=2025-08-12 18:57:38
[1128/2557] EZEQIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1291.2s, Completed=2139/2557, ETA=2025-08-12 18:58:26
[1028/2557] YEFPII_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=7302.5s, Completed=2140/2557, ETA=2025-08-12 19:04:43
[1134/2557] GAJZIC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1474.3s, Completed=2141/2557, ETA=2025-08-12 19:04:13
[1129/2557] EBELUU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1636.0s, Completed=2142/2557, ETA=2025-08-12 19:04:23
[1140/2557] ETEKAQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=927.0s, Completed=2143/2557, ETA=2025-08-12 19:04:20
[1138/2557] EHALOP_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1197.7s, Completed=2144/2557, ETA=2025-08-12 19:06:15
[1141/2557] FOQPAE01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=964.2s, Completed=2145/2557, ETA=2025-08-12 19:05:56
[1139/2557] IXOFUX01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1206.1s, Completed=2146/2557, ETA=2025-08-12 19:05:19
[1100/2557] DIBJIJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3473.1s, Completed=2147/2557, ETA=2025-08-12 19:06:37
[1154/2557] AMUWUB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=426.0s, Completed=2148/2557, ETA=2025-08-12 19:08:44
[1147/2557] ARAFIJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1026.4s, Completed=2149/2557, ETA=2025-08-12 19:09:41
[1158/2557] EWUSOF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=360.8s, Completed=2150/2557, ETA=2025-08-12 19:09:45
[1152/2557] HIYGIH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=614.8s, Completed=2151/2557, ETA=2025-08-12 19:09:24
[1143/2557] BOHJOZ_auto_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1320.2s, Completed=2152/2557, ETA=2025-08-12 19:10:00
[1150/2557] BUVHEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1131.1s, Completed=2153/2557, ETA=2025-08-12 19:09:51
[1156/2557] YEGHEZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=562.6s, Completed=2154/2557, ETA=2025-08-12 19:10:34
[1142/2557] ASUKEE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1459.7s, Completed=2155/2557, ETA=2025-08-12 19:09:55
[1148/2557] XENZEX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1263.5s, Completed=2156/2557, ETA=2025-08-12 19:10:03
[1151/2557] IXECET_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1428.0s, Completed=2157/2557, ETA=2025-08-12 19:14:27
[1153/2557] XUFWIF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1101.0s, Completed=2158/2557, ETA=2025-08-12 19:14:25
[1159/2557] IJEXIF01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=844.5s, Completed=2159/2557, ETA=2025-08-12 19:15:07
[1090/2557] GUXSIC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4730.8s, Completed=2160/2557, ETA=2025-08-12 19:14:58
[1157/2557] EHAFUQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=998.7s, Completed=2161/2557, ETA=2025-08-12 19:14:46
[1145/2557] ATAYEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1765.1s, Completed=2162/2557, ETA=2025-08-12 19:15:04
[1144/2557] JAVTEG_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1909.0s, Completed=2163/2557, ETA=2025-08-12 19:16:11
[1170/2557] BEPNUH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=317.9s, Completed=2164/2557, ETA=2025-08-12 19:16:35
[1163/2557] HIZQEN_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=830.3s, Completed=2165/2557, ETA=2025-08-12 19:16:14
[1149/2557] ja101440z_si_001_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1925.8s, Completed=2166/2557, ETA=2025-08-12 19:16:35
[1111/2557] IZENUY_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3971.2s, Completed=2167/2557, ETA=2025-08-12 19:16:10
[1165/2557] IPIJUM_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=853.6s, Completed=2168/2557, ETA=2025-08-12 19:16:27
[1136/2557] FIFMIS01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2686.7s, Completed=2169/2557, ETA=2025-08-12 19:15:52
[1164/2557] HEFFEF_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=959.5s, Completed=2170/2557, ETA=2025-08-12 19:16:38
[1167/2557] IKETOI_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=943.0s, Completed=2171/2557, ETA=2025-08-12 19:17:35
[1162/2557] EBOCOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1199.3s, Completed=2172/2557, ETA=2025-08-12 19:18:22
[1171/2557] DITJOH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=650.9s, Completed=2173/2557, ETA=2025-08-12 19:18:22
[1137/2557] ENEQUL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2921.4s, Completed=2174/2557, ETA=2025-08-12 19:18:07
[1181/2557] MAXHUP_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=302.8s, Completed=2175/2557, ETA=2025-08-12 19:17:43
[1173/2557] DUQRUD_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=822.0s, Completed=2176/2557, ETA=2025-08-12 19:20:41
[1183/2557] ja507269n_si_002_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=366.0s, Completed=2177/2557, ETA=2025-08-12 19:20:40
[1172/2557] OBUBIW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=885.5s, Completed=2178/2557, ETA=2025-08-12 19:20:05
[1169/2557] DACYUE_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1236.7s, Completed=2179/2557, ETA=2025-08-12 19:23:44
[1146/2557] HUZXUX_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2957.8s, Completed=2180/2557, ETA=2025-08-12 19:26:29
[1155/2557] JAVSUV_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2461.6s, Completed=2181/2557, ETA=2025-08-12 19:26:53
[1125/2557] ADATUW_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=4419.3s, Completed=2182/2557, ETA=2025-08-12 19:26:42
[886/2557] ADOGEH_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=19223.8s, Completed=2183/2557, ETA=2025-08-12 19:26:14
[1177/2557] CEYYIQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1268.3s, Completed=2184/2557, ETA=2025-08-12 19:28:07
[1179/2557] HOGLEV01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1243.2s, Completed=2185/2557, ETA=2025-08-12 19:28:14
[1193/2557] FURRIU_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=295.3s, Completed=2186/2557, ETA=2025-08-12 19:29:14
[1184/2557] FIJDOS_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1079.3s, Completed=2187/2557, ETA=2025-08-12 19:29:15
[1188/2557] IYOVIC_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1122.2s, Completed=2188/2557, ETA=2025-08-12 19:34:25
[1161/2557] ALICAA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2702.4s, Completed=2189/2557, ETA=2025-08-12 19:35:24
[1194/2557] CUVHIL01_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=737.3s, Completed=2190/2557, ETA=2025-08-12 19:35:36
[1185/2557] SEHNEZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1511.5s, Completed=2191/2557, ETA=2025-08-12 19:35:36
[1198/2557] JALLEQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=577.3s, Completed=2192/2557, ETA=2025-08-12 19:36:23
[1175/2557] LEJZOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2051.0s, Completed=2193/2557, ETA=2025-08-12 19:35:49
[1205/2557] JALLOA_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=185.0s, Completed=2194/2557, ETA=2025-08-12 19:38:44
[1009/2557] FEVNOL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=12421.3s, Completed=2195/2557, ETA=2025-08-12 19:40:18
[1190/2557] GARTEB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1666.3s, Completed=2196/2557, ETA=2025-08-12 19:40:16
[1191/2557] AFOYOK_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1459.7s, Completed=2197/2557, ETA=2025-08-12 19:39:53
[1126/2557] GUSMAJ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=5714.7s, Completed=2198/2557, ETA=2025-08-12 19:41:57
[1186/2557] IQOJAB_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2161.8s, Completed=2199/2557, ETA=2025-08-12 19:43:11
[1196/2557] GIVNOQ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=1363.5s, Completed=2200/2557, ETA=2025-08-12 19:43:41
[1174/2557] HURFIL_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=2808.1s, Completed=2201/2557, ETA=2025-08-12 19:43:16
[1168/2557] COJMIZ_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=3495.2s, Completed=2202/2557, ETA=2025-08-12 19:46:57
[1099/2557] COGNAO_clean_argon_313.0K_15.0bar_14.0 Done. TimeForThis=7455.4s, Completed=2203/2557, ETA=2025-08-12 19:46:17
[1204/2557] CITZIP_manual_argon_313.0K_15.0bar_14.0 Done. TimeForThis=907.5s, Completed=2204/2557, ETA=2025-08-12 19:45:46
